record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_min,std_cumulative_travel_time_min,mean_cumulative_distance_m,std_cumulative_distance_m,route_name,route_variant_id
2257761,1,5499,1,11,13,2753,11,17.08,4.12,3796,0.057308756,22,0
2257762,1,5499,1,11,14,4044,11,17.4,4.06,4043,0.057308756,22,0
2257763,1,5499,1,11,15,1630,11,18.13,4.01,4265,0.057308756,22,0
2257764,1,5499,1,11,16,2591,11,18.63,4.02,4388,0.057308756,22,0
2257765,1,5499,1,11,17,4050,11,20.1,3.85,4615,0.057308756,22,0
2257766,1,5499,1,11,18,1039,11,20.78,3.82,4939,0.057308756,22,0
2257767,1,5499,1,11,19,1054,11,21.34,3.83,5100,0.057308756,22,0
2257768,1,5499,1,11,20,1575,11,22.28,3.9,5310,0.057308756,22,0
2257769,1,5499,1,11,21,1484,11,24.98,4.21,5761,0.057308756,22,0
2257770,1,5499,1,11,22,1079,11,26.68,4.4,5949,0.057308756,22,0
2257771,1,5499,1,11,23,3857,11,29.03,4.2,6350,0.057308756,22,0
2257772,1,5499,1,11,24,3605,11,30.9,4.4,6793,0.057308756,22,0
2257773,1,5499,1,11,25,4173,11,33.28,4.57,7063,0.057308756,22,0
2257774,1,5499,1,11,26,3818,11,36.66,5.22,7431,0.057308756,22,0
2257775,1,5499,1,11,27,3858,11,37.48,5.25,7586,0.057308756,22,0
2257776,1,5499,1,11,28,4037,11,39.35,5.31,7900,0.057308756,22,0
2257777,1,5499,1,11,29,1171,11,40.99,5.24,8177,0.057308756,22,0
2257778,1,5499,1,11,30,903,11,43.25,5.22,8651,0.057308756,22,0
2257779,1,5499,1,11,31,3678,11,44.55,5.15,8870,0.057308756,22,0
2257780,1,5499,1,11,32,1352,11,46.28,5.23,9120,0.057308756,22,0
2257781,1,5499,1,11,33,1731,11,46.7,5.22,9346,0.057308756,22,0
2257782,1,5499,1,11,34,1927,11,47.95,5.04,9873,0.057308756,22,0
2257783,1,5499,1,11,35,3637,11,49.42,5.12,10126,0.057308756,22,0
2257784,1,5499,1,11,36,2804,11,53.42,5.7,12937,0.057308756,22,0
2257785,1,5499,1,11,37,2802,11,54.08,5.69,13030,0.057308756,22,0
2257786,1,5499,1,11,38,2882,11,56.05,5.61,13574,0.057308756,22,0
2257787,1,5499,1,11,39,2806,11,57.41,5.79,13768,0.057308756,22,0
2257788,1,5499,1,11,40,5854,11,59.58,5.52,14146,0.057308756,22,0
2257789,1,5499,1,11,41,2569,11,60.48,5.53,14352,0.057308756,22,0
2257790,1,5499,1,11,42,2573,11,61.76,5.42,14552,0.057308756,22,0
2257791,1,5499,1,11,43,2620,11,62.91,5.43,14865,0.057308756,22,0
2257792,1,5499,1,11,44,2624,11,65.92,5.53,15301,0.057308756,22,0
2257793,1,5499,1,11,45,2707,11,66.67,5.54,15509,0.057308756,22,0
2257794,1,5499,1,11,46,2708,11,67.6,6.07,15786,0.057308756,22,0
2257795,1,5499,1,11,47,2710,11,68.11,6.03,16020,0.057308756,22,0
2257796,1,5499,1,11,48,2825,11,67.86,6.28,16039,0.057308756,22,0
2257797,1,5499,1,11,49,6215,11,68.49,6.15,16210,0.057308756,22,0
2257798,1,5499,1,11,50,2826,11,68.78,5.94,16305,0.057308756,22,0
2257799,1,5499,1,11,51,3849,11,70.11,6.29,16572,0.057308756,22,0
2257800,1,5499,1,11,52,2855,11,70.87,6.28,16785,0.057308756,22,0
2257801,1,5499,1,11,53,2856,11,71.79,6.3,17173,0.057308756,22,0
2257802,1,5499,1,11,54,6214,11,72.54,6.26,17472,0.057308756,22,0
2257803,1,5499,1,11,55,1487,11,74.11,6.01,17879,0.057308756,22,0
2676555,1,5499,1,12,1,3324,15,1.49,1.47,0,0.057308756,22,0
2676556,1,5499,1,12,2,6268,15,1.71,1.46,350,0.057308756,22,0
2676557,1,5499,1,12,3,9907,15,5.2,1.71,1440,0.057308756,22,0
2676558,1,5499,1,12,4,9908,15,5.97,1.72,1684,0.057308756,22,0
2676559,1,5499,1,12,5,3097,15,6.54,1.72,1852,0.057308756,22,0
2676560,1,5499,1,12,6,2181,15,8.29,2.1,2222,0.057308756,22,0
2676561,1,5499,1,12,7,9981,15,9.16,2.7,2343,0.057308756,22,0
2676562,1,5499,1,12,8,1629,15,10.06,2.59,2520,0.057308756,22,0
2676563,1,5499,1,12,9,5895,15,10.9,2.64,2754,0.057308756,22,0
2676564,1,5499,1,12,10,1014,15,12.3,2.77,3095,0.057308756,22,0
2676565,1,5499,1,12,11,2590,15,13.29,2.81,3330,0.057308756,22,0
2676566,1,5499,1,12,12,1655,15,14.18,2.69,3575,0.057308756,22,0
2676567,1,5499,1,12,13,2753,15,15.07,2.72,3796,0.057308756,22,0
2676568,1,5499,1,12,14,4044,15,15.7,2.73,4064,0.057308756,22,0
2676569,1,5499,1,12,15,1630,15,16.4,2.78,4286,0.057308756,22,0
2676570,1,5499,1,12,16,2591,15,16.84,2.8,4409,0.057308756,22,0
2676571,1,5499,1,12,17,4050,15,18.39,2.44,4490,0.057308756,22,0
2676572,1,5499,1,12,18,1039,15,19.03,2.48,4814,0.057308756,22,0
2676573,1,5499,1,12,19,1054,15,19.78,2.62,4975,0.057308756,22,0
2676574,1,5499,1,12,20,1575,15,20.79,2.65,5185,0.057308756,22,0
2676575,1,5499,1,12,21,1484,15,23.03,3.14,5625,0.057308756,22,0
2676576,1,5499,1,12,22,1079,15,24.71,3.39,5813,0.057308756,22,0
2676577,1,5499,1,12,23,3857,15,26.94,3.53,6214,0.057308756,22,0
2676578,1,5499,1,12,24,3605,15,29.15,3.73,6598,0.057308756,22,0
2676579,1,5499,1,12,25,4173,15,31.49,3.81,6868,0.057308756,22,0
2676580,1,5499,1,12,26,3818,15,34.97,4.02,7236,0.057308756,22,0
2676581,1,5499,1,12,27,3858,15,35.92,4.17,7391,0.057308756,22,0
2676582,1,5499,1,12,28,4037,15,38.04,4.21,7705,0.057308756,22,0
2676583,1,5499,1,12,29,1171,15,40.57,4.92,7982,0.057308756,22,0
2676584,1,5499,1,12,30,903,15,43.44,5.58,8456,0.057308756,22,0
2676585,1,5499,1,12,31,3678,15,45.15,5.62,8675,0.057308756,22,0
2676586,1,5499,1,12,32,1352,15,47.31,5.91,8925,0.057308756,22,0
2676587,1,5499,1,12,33,1731,15,47.81,5.99,9151,0.057308756,22,0
2676588,1,5499,1,12,34,1927,15,49.68,5.68,9663,0.057308756,22,0
2676589,1,5499,1,12,35,3637,15,50.89,5.71,9916,0.057308756,22,0
2676590,1,5499,1,12,36,2804,15,55.34,6.06,12709,0.057308756,22,0
2676591,1,5499,1,12,37,2802,15,55.99,6.19,12802,0.057308756,22,0
2676592,1,5499,1,12,38,2882,15,57.94,6.13,13346,0.057308756,22,0
2676593,1,5499,1,12,39,2806,15,58.39,6.55,13256,0.057308756,22,0
2676594,1,5499,1,12,40,5854,15,60.91,6.73,13634,0.057308756,22,0
2676595,1,5499,1,12,41,2569,15,61.99,6.58,13608,0.057308756,22,0
2676596,1,5499,1,12,42,2573,15,63.48,6.67,13808,0.057308756,22,0
2676597,1,5499,1,12,43,2620,15,64.71,6.78,14121,0.057308756,22,0
2676598,1,5499,1,12,44,2624,15,67.24,6.76,14536,0.057308756,22,0
2676599,1,5499,1,12,45,2707,15,68.0,6.82,14744,0.057308756,22,0
2676600,1,5499,1,12,46,2708,15,68.88,6.83,15021,0.057308756,22,0
2676601,1,5499,1,12,47,2710,15,69.52,6.86,15255,0.057308756,22,0
2676602,1,5499,1,12,48,2825,15,70.06,6.94,15410,0.057308756,22,0
2676603,1,5499,1,12,49,6215,15,70.64,7.03,15581,0.057308756,22,0
2676604,1,5499,1,12,50,2826,15,71.27,7.06,15760,0.057308756,22,0
2676605,1,5499,1,12,51,3849,15,72.3,6.92,16027,0.057308756,22,0
2676606,1,5499,1,12,52,2855,15,73.15,6.9,16240,0.057308756,22,0
2676607,1,5499,1,12,53,2856,15,73.99,6.95,16628,0.057308756,22,0
2676608,1,5499,1,12,54,6214,15,74.84,6.94,16927,0.057308756,22,0
2676609,1,5499,1,12,55,1487,15,76.6,7.29,17436,0.057308756,22,0
3085445,1,5499,1,13,1,3324,16,1.25,1.61,0,0.057308756,22,0
3085446,1,5499,1,13,2,6268,16,1.43,1.61,350,0.057308756,22,0
3085447,1,5499,1,13,3,9907,16,4.94,1.77,1440,0.057308756,22,0
3085448,1,5499,1,13,4,9908,16,5.4,2.11,1594,0.057308756,22,0
3085449,1,5499,1,13,5,3097,16,5.92,2.2,1762,0.057308756,22,0
3085450,1,5499,1,13,6,2181,16,7.92,2.47,2132,0.057308756,22,0
3085451,1,5499,1,13,7,9981,16,8.79,2.55,2253,0.057308756,22,0
3085452,1,5499,1,13,8,1629,16,9.69,2.52,2430,0.057308756,22,0
3085453,1,5499,1,13,9,5895,16,10.58,2.58,2664,0.057308756,22,0
3085454,1,5499,1,13,10,1014,16,11.81,2.72,3005,0.057308756,22,0
3085455,1,5499,1,13,11,2590,16,12.77,2.79,3240,0.057308756,22,0
3085456,1,5499,1,13,12,1655,16,13.66,2.82,3485,0.057308756,22,0
3085457,1,5499,1,13,13,2753,16,14.89,2.6,3796,0.057308756,22,0
3085458,1,5499,1,13,14,4044,16,15.59,2.78,4064,0.057308756,22,0
3085459,1,5499,1,13,15,1630,16,15.93,3.24,4165,0.057308756,22,0
3085460,1,5499,1,13,16,2591,16,16.54,3.38,4288,0.057308756,22,0
3085461,1,5499,1,13,17,4050,16,17.89,3.54,4515,0.057308756,22,0
3085462,1,5499,1,13,18,1039,16,18.53,3.54,4839,0.057308756,22,0
3085463,1,5499,1,13,19,1054,16,19.34,3.56,5000,0.057308756,22,0
3085464,1,5499,1,13,20,1575,16,20.37,3.39,5210,0.057308756,22,0
3085465,1,5499,1,13,21,1484,16,24.98,3.07,5661,0.057308756,22,0
3085466,1,5499,1,13,22,1079,16,27.49,3.22,5849,0.057308756,22,0
3085467,1,5499,1,13,23,3857,16,29.51,3.27,6250,0.057308756,22,0
3085468,1,5499,1,13,24,3605,16,31.36,3.38,6693,0.057308756,22,0
3085469,1,5499,1,13,25,4173,16,33.47,3.5,6963,0.057308756,22,0
3085470,1,5499,1,13,26,3818,16,37.08,4.07,7331,0.057308756,22,0
3085471,1,5499,1,13,27,3858,16,37.98,4.06,7486,0.057308756,22,0
3085472,1,5499,1,13,28,4037,16,40.04,4.07,7800,0.057308756,22,0
3085473,1,5499,1,13,29,1171,16,42.5,4.17,8077,0.057308756,22,0
3085474,1,5499,1,13,30,903,16,45.28,4.27,8551,0.057308756,22,0
3085475,1,5499,1,13,31,3678,16,46.89,4.34,8770,0.057308756,22,0
3085476,1,5499,1,13,32,1352,16,48.99,4.3,9020,0.057308756,22,0
3085477,1,5499,1,13,33,1731,16,49.55,4.33,9246,0.057308756,22,0
3085478,1,5499,1,13,34,1927,16,50.75,4.4,9773,0.057308756,22,0
3085479,1,5499,1,13,35,3637,16,52.01,4.4,10026,0.057308756,22,0
3085480,1,5499,1,13,36,2804,16,56.44,4.42,12837,0.057308756,22,0
3085481,1,5499,1,13,37,2802,16,57.09,4.48,12930,0.057308756,22,0
3085482,1,5499,1,13,38,2882,16,59.05,4.55,13474,0.057308756,22,0
3085483,1,5499,1,13,39,2806,16,60.04,4.49,13668,0.057308756,22,0
3085484,1,5499,1,13,40,5854,16,62.82,4.41,14046,0.057308756,22,0
3085485,1,5499,1,13,41,2569,16,63.86,4.48,14252,0.057308756,22,0
3085486,1,5499,1,13,42,2573,16,65.15,4.52,14452,0.057308756,22,0
3085487,1,5499,1,13,43,2620,16,66.29,4.61,14765,0.057308756,22,0
3085488,1,5499,1,13,44,2624,16,68.29,4.55,15180,0.057308756,22,0
3085489,1,5499,1,13,45,2707,16,69.01,4.51,15388,0.057308756,22,0
3085490,1,5499,1,13,46,2708,16,69.89,4.57,15665,0.057308756,22,0
3085491,1,5499,1,13,47,2710,16,70.55,4.57,15899,0.057308756,22,0
3085492,1,5499,1,13,48,2825,16,71.06,4.65,16054,0.057308756,22,0
3085493,1,5499,1,13,49,6215,16,71.66,4.66,16225,0.057308756,22,0
3085494,1,5499,1,13,50,2826,16,72.26,4.7,16404,0.057308756,22,0
3085495,1,5499,1,13,51,3849,16,73.49,4.91,16671,0.057308756,22,0
3085496,1,5499,1,13,52,2855,16,74.37,4.87,16884,0.057308756,22,0
3085497,1,5499,1,13,53,2856,16,75.26,4.91,17272,0.057308756,22,0
3085498,1,5499,1,13,54,6214,16,76.14,4.97,17571,0.057308756,22,0
3085499,1,5499,1,13,55,1487,16,77.79,4.96,18080,0.057308756,22,0
82435395,1,5499,1,14,1,3324,12,1.61,2.13,0,0.057308756,22,0
82435396,1,5499,1,14,2,6268,12,2.09,2.14,350,0.057308756,22,0
82435397,1,5499,1,14,3,9907,12,5.52,2.27,1440,0.057308756,22,0
82435398,1,5499,1,14,4,9908,12,6.4,2.22,1684,0.057308756,22,0
82435399,1,5499,1,14,5,3097,12,7.09,2.15,1852,0.057308756,22,0
82435400,1,5499,1,14,6,2181,12,10.7,2.16,2222,0.057308756,22,0
82435401,1,5499,1,14,7,9981,12,11.83,2.13,2343,0.057308756,22,0
82435402,1,5499,1,14,8,1629,12,12.9,2.3,2520,0.057308756,22,0
82435403,1,5499,1,14,9,5895,12,13.89,2.28,2754,0.057308756,22,0
82435404,1,5499,1,14,10,1014,12,15.33,2.77,3095,0.057308756,22,0
82435405,1,5499,1,14,11,2590,12,16.39,2.75,3330,0.057308756,22,0
82435406,1,5499,1,14,12,1655,12,17.4,2.96,3575,0.057308756,22,0
82435407,1,5499,1,14,13,2753,12,18.39,2.99,3796,0.057308756,22,0
82435408,1,5499,1,14,14,4044,12,19.26,2.99,4064,0.057308756,22,0
82435409,1,5499,1,14,15,1630,12,20.01,2.97,4286,0.057308756,22,0
82435410,1,5499,1,14,16,2591,12,20.71,2.92,4409,0.057308756,22,0
82435411,1,5499,1,14,17,4050,12,22.6,3.0,4636,0.057308756,22,0
82435412,1,5499,1,14,18,1039,12,23.65,3.01,4960,0.057308756,22,0
82435413,1,5499,1,14,19,1054,12,24.74,3.14,5121,0.057308756,22,0
82435414,1,5499,1,14,20,1575,12,25.73,3.09,5331,0.057308756,22,0
82435415,1,5499,1,14,21,1484,12,30.33,3.2,5782,0.057308756,22,0
82435416,1,5499,1,14,22,1079,12,32.61,3.05,5970,0.057308756,22,0
82435417,1,5499,1,14,23,3857,12,34.92,3.24,6371,0.057308756,22,0
82435418,1,5499,1,14,24,3605,12,36.74,3.46,6814,0.057308756,22,0
82435419,1,5499,1,14,25,4173,12,39.04,3.55,7084,0.057308756,22,0
82435420,1,5499,1,14,26,3818,12,42.23,3.61,7452,0.057308756,22,0
82435421,1,5499,1,14,27,3858,12,43.12,3.65,7607,0.057308756,22,0
82435422,1,5499,1,14,28,4037,12,44.86,3.65,7921,0.057308756,22,0
82435423,1,5499,1,14,29,1171,12,47.25,3.82,8198,0.057308756,22,0
82435424,1,5499,1,14,30,903,12,50.44,3.86,8672,0.057308756,22,0
82435425,1,5499,1,14,31,3678,12,52.18,3.91,8891,0.057308756,22,0
82435426,1,5499,1,14,32,1352,12,54.38,4.03,9141,0.057308756,22,0
82435427,1,5499,1,14,33,1731,12,55.01,3.98,9367,0.057308756,22,0
82435428,1,5499,1,14,34,1927,12,56.42,4.2,9894,0.057308756,22,0
82435429,1,5499,1,14,35,3637,12,58.23,4.01,10147,0.057308756,22,0
82435430,1,5499,1,14,36,2804,12,64.29,4.91,12958,0.057308756,22,0
82435431,1,5499,1,14,37,2802,12,65.11,4.79,13051,0.057308756,22,0
82435432,1,5499,1,14,38,2882,12,67.33,5.03,13595,0.057308756,22,0
82435433,1,5499,1,14,39,2806,12,68.11,5.26,13789,0.057308756,22,0
82435434,1,5499,1,14,40,5854,12,71.5,4.83,14167,0.057308756,22,0
82435435,1,5499,1,14,41,2569,12,72.86,4.72,14373,0.057308756,22,0
82435436,1,5499,1,14,42,2573,12,74.34,5.0,14573,0.057308756,22,0
82435437,1,5499,1,14,43,2620,12,75.67,5.14,14886,0.057308756,22,0
82435438,1,5499,1,14,44,2624,12,78.23,5.47,15301,0.057308756,22,0
82435439,1,5499,1,14,45,2707,12,79.09,5.47,15509,0.057308756,22,0
82435440,1,5499,1,14,46,2708,12,80.01,5.46,15786,0.057308756,22,0
82435441,1,5499,1,14,47,2710,12,80.85,5.65,16020,0.057308756,22,0
82435442,1,5499,1,14,48,2825,12,81.39,5.66,16175,0.057308756,22,0
82435443,1,5499,1,14,49,6215,12,82.13,5.62,16346,0.057308756,22,0
82435444,1,5499,1,14,50,2826,12,82.84,5.67,16525,0.057308756,22,0
82435445,1,5499,1,14,51,3849,12,84.35,5.93,16792,0.057308756,22,0
82435446,1,5499,1,14,52,2855,12,85.27,5.98,17005,0.057308756,22,0
82435447,1,5499,1,14,53,2856,12,86.26,5.98,17393,0.057308756,22,0
82435448,1,5499,1,14,54,6214,12,87.16,6.02,17692,0.057308756,22,0
82435449,1,5499,1,14,55,1487,12,89.76,6.03,18201,0.057308756,22,0
82864595,1,5499,1,15,1,3324,14,1.71,1.67,0,0.057308756,22,0
82864596,1,5499,1,15,2,6268,14,2.68,2.51,350,0.057308756,22,0
82864597,1,5499,1,15,3,9907,14,6.76,2.42,1415,0.057308756,22,0
82864598,1,5499,1,15,4,9908,14,7.76,2.4,1659,0.057308756,22,0
82864599,1,5499,1,15,5,3097,14,8.43,2.47,1827,0.057308756,22,0
82864600,1,5499,1,15,6,2181,14,11.9,2.98,2197,0.057308756,22,0
82864601,1,5499,1,15,7,9981,14,12.89,3.18,2318,0.057308756,22,0
82864602,1,5499,1,15,8,1629,14,13.95,3.14,2495,0.057308756,22,0
82864603,1,5499,1,15,9,5895,14,15.32,2.94,2729,0.057308756,22,0
82864604,1,5499,1,15,10,1014,14,16.95,3.04,3070,0.057308756,22,0
82864605,1,5499,1,15,11,2590,14,17.99,3.09,3305,0.057308756,22,0
82864606,1,5499,1,15,12,1655,14,19.2,3.19,3550,0.057308756,22,0
82864607,1,5499,1,15,13,2753,14,20.51,3.12,3771,0.057308756,22,0
82864608,1,5499,1,15,14,4044,14,21.34,3.29,4039,0.057308756,22,0
82864609,1,5499,1,15,15,1630,14,22.26,3.35,4261,0.057308756,22,0
82864610,1,5499,1,15,16,2591,14,23.02,3.48,4384,0.057308756,22,0
82864611,1,5499,1,15,17,4050,14,24.8,3.73,4611,0.057308756,22,0
82864612,1,5499,1,15,18,1039,14,25.53,3.78,4935,0.057308756,22,0
82864613,1,5499,1,15,19,1054,14,26.25,3.97,5096,0.057308756,22,0
82864614,1,5499,1,15,20,1575,14,27.31,3.82,5306,0.057308756,22,0
82864615,1,5499,1,15,21,1484,14,31.98,4.59,5757,0.057308756,22,0
82864616,1,5499,1,15,22,1079,14,34.17,4.66,5945,0.057308756,22,0
82864617,1,5499,1,15,23,3857,14,36.71,4.68,6346,0.057308756,22,0
82864618,1,5499,1,15,24,3605,14,38.53,4.82,6789,0.057308756,22,0
82864619,1,5499,1,15,25,4173,14,40.54,4.91,7059,0.057308756,22,0
82864620,1,5499,1,15,26,3818,14,44.13,4.78,7427,0.057308756,22,0
82864621,1,5499,1,15,27,3858,14,45.02,4.81,7582,0.057308756,22,0
82864622,1,5499,1,15,28,4037,14,47.07,5.06,7896,0.057308756,22,0
82864623,1,5499,1,15,29,1171,14,49.88,5.0,8173,0.057308756,22,0
82864624,1,5499,1,15,30,903,14,53.57,5.01,8647,0.057308756,22,0
82864625,1,5499,1,15,31,3678,14,55.5,5.22,8866,0.057308756,22,0
82864626,1,5499,1,15,32,1352,14,57.91,5.11,9116,0.057308756,22,0
82864627,1,5499,1,15,33,1731,14,58.53,5.13,9342,0.057308756,22,0
82864628,1,5499,1,15,34,1927,14,59.72,5.12,9869,0.057308756,22,0
82864629,1,5499,1,15,35,3637,14,61.43,5.01,10122,0.057308756,22,0
82864630,1,5499,1,15,36,2804,14,67.2,4.84,12933,0.057308756,22,0
82864631,1,5499,1,15,37,2802,14,67.88,4.87,13026,0.057308756,22,0
82864632,1,5499,1,15,38,2882,14,70.68,5.03,13570,0.057308756,22,0
82864633,1,5499,1,15,39,2806,14,71.47,5.11,13764,0.057308756,22,0
82864634,1,5499,1,15,40,5854,14,74.84,5.13,14142,0.057308756,22,0
82864635,1,5499,1,15,41,2569,14,75.72,5.08,14348,0.057308756,22,0
82864636,1,5499,1,15,42,2573,14,77.29,5.13,14548,0.057308756,22,0
82864637,1,5499,1,15,43,2620,14,78.46,5.22,14861,0.057308756,22,0
82864638,1,5499,1,15,44,2624,14,81.56,4.99,15276,0.057308756,22,0
82864639,1,5499,1,15,45,2707,14,82.35,5.07,15484,0.057308756,22,0
82864640,1,5499,1,15,46,2708,14,83.18,5.15,15761,0.057308756,22,0
82864641,1,5499,1,15,47,2710,14,83.96,5.19,15995,0.057308756,22,0
82864642,1,5499,1,15,48,2825,14,84.51,5.32,16150,0.057308756,22,0
82864643,1,5499,1,15,49,6215,14,85.07,5.46,16321,0.057308756,22,0
82864644,1,5499,1,15,50,2826,14,85.8,5.61,16500,0.057308756,22,0
82864645,1,5499,1,15,51,3849,14,86.89,5.85,16767,0.057308756,22,0
82864646,1,5499,1,15,52,2855,14,87.79,5.85,16980,0.057308756,22,0
82864647,1,5499,1,15,53,2856,14,88.74,5.8,17368,0.057308756,22,0
82864648,1,5499,1,15,54,6214,14,89.63,5.79,17667,0.057308756,22,0
82864649,1,5499,1,15,55,1487,14,91.33,5.7,18176,0.057308756,22,0
83179036,1,5499,1,16,1,3324,12,0.79,0.79,0,0.057308756,22,0
83179037,1,5499,1,16,2,6268,12,1.01,0.79,350,0.057308756,22,0
83179038,1,5499,1,16,3,9907,12,4.53,1.04,1440,0.057308756,22,0
83179039,1,5499,1,16,4,9908,12,5.52,1.16,1684,0.057308756,22,0
83179040,1,5499,1,16,5,3097,12,6.18,1.17,1852,0.057308756,22,0
83179041,1,5499,1,16,6,2181,12,8.51,1.81,2222,0.057308756,22,0
83179042,1,5499,1,16,7,9981,12,9.27,1.82,2343,0.057308756,22,0
83179043,1,5499,1,16,8,1629,12,10.16,1.81,2520,0.057308756,22,0
83179044,1,5499,1,16,9,5895,12,11.4,1.85,2754,0.057308756,22,0
83179045,1,5499,1,16,10,1014,12,12.45,1.84,3095,0.057308756,22,0
83179046,1,5499,1,16,11,2590,12,13.59,1.93,3330,0.057308756,22,0
83179047,1,5499,1,16,12,1655,12,14.57,1.97,3575,0.057308756,22,0
83179048,1,5499,1,16,13,2753,12,15.52,2.02,3796,0.057308756,22,0
83179049,1,5499,1,16,14,4044,12,16.3,2.02,4064,0.057308756,22,0
83179050,1,5499,1,16,15,1630,12,17.24,2.12,4286,0.057308756,22,0
83179051,1,5499,1,16,16,2591,12,17.94,2.37,4409,0.057308756,22,0
83179052,1,5499,1,16,17,4050,12,19.62,2.11,4636,0.057308756,22,0
83179053,1,5499,1,16,18,1039,12,20.27,2.09,4960,0.057308756,22,0
83179054,1,5499,1,16,19,1054,12,20.8,2.16,5121,0.057308756,22,0
83179055,1,5499,1,16,20,1575,12,22.14,2.11,5331,0.057308756,22,0
83179056,1,5499,1,16,21,1484,12,26.53,2.32,5782,0.057308756,22,0
83179057,1,5499,1,16,22,1079,12,29.01,2.3,5970,0.057308756,22,0
83179058,1,5499,1,16,23,3857,12,30.96,2.13,6371,0.057308756,22,0
83179059,1,5499,1,16,24,3605,12,32.92,2.29,6814,0.057308756,22,0
83179060,1,5499,1,16,25,4173,12,35.1,2.36,7084,0.057308756,22,0
83179061,1,5499,1,16,26,3818,12,38.38,2.9,7452,0.057308756,22,0
83179062,1,5499,1,16,27,3858,12,39.15,2.91,7607,0.057308756,22,0
83179063,1,5499,1,16,28,4037,12,41.58,3.09,7921,0.057308756,22,0
83179064,1,5499,1,16,29,1171,12,44.16,3.05,8198,0.057308756,22,0
83179065,1,5499,1,16,30,903,12,47.15,3.13,8672,0.057308756,22,0
83179066,1,5499,1,16,31,3678,12,49.1,3.17,8891,0.057308756,22,0
83179067,1,5499,1,16,32,1352,12,51.23,3.15,9141,0.057308756,22,0
83179068,1,5499,1,16,33,1731,12,51.95,3.13,9367,0.057308756,22,0
83179069,1,5499,1,16,34,1927,12,53.09,3.18,9894,0.057308756,22,0
83179070,1,5499,1,16,35,3637,12,54.71,3.38,10147,0.057308756,22,0
83179071,1,5499,1,16,36,2804,12,60.22,3.87,12958,0.057308756,22,0
83179072,1,5499,1,16,37,2802,12,60.92,3.97,13051,0.057308756,22,0
83179073,1,5499,1,16,38,2882,12,63.35,4.16,13595,0.057308756,22,0
83179074,1,5499,1,16,39,2806,12,64.28,4.11,13789,0.057308756,22,0
83179075,1,5499,1,16,40,5854,12,67.9,4.66,14167,0.057308756,22,0
83179076,1,5499,1,16,41,2569,12,68.87,4.73,14373,0.057308756,22,0
83179077,1,5499,1,16,42,2573,12,70.07,4.86,14573,0.057308756,22,0
83179078,1,5499,1,16,43,2620,12,71.23,4.85,14886,0.057308756,22,0
83179079,1,5499,1,16,44,2624,12,73.55,5.23,15301,0.057308756,22,0
83179080,1,5499,1,16,45,2707,12,74.31,5.23,15509,0.057308756,22,0
83179081,1,5499,1,16,46,2708,12,75.13,5.24,15786,0.057308756,22,0
83179082,1,5499,1,16,47,2710,12,75.71,5.27,16020,0.057308756,22,0
83179083,1,5499,1,16,48,2825,12,76.2,5.26,16175,0.057308756,22,0
83179084,1,5499,1,16,49,6215,12,76.74,5.32,16346,0.057308756,22,0
83179085,1,5499,1,16,50,2826,12,77.26,5.33,16525,0.057308756,22,0
83179086,1,5499,1,16,51,3849,12,78.58,5.18,16792,0.057308756,22,0
83179087,1,5499,1,16,52,2855,12,79.39,5.25,17005,0.057308756,22,0
83179088,1,5499,1,16,53,2856,12,80.4,5.19,17393,0.057308756,22,0
83179089,1,5499,1,16,54,6214,12,81.25,5.22,17692,0.057308756,22,0
83179090,1,5499,1,16,55,1487,12,83.16,5.38,18201,0.057308756,22,0
76171875,1,5499,1,17,44,2624,12,73.15,5.28,15301,0.057308756,22,2
76171876,1,5499,1,17,45,2707,12,73.91,5.36,15509,0.057308756,22,2
76171877,1,5499,1,17,46,2708,12,74.74,5.29,15786,0.057308756,22,2
76171878,1,5499,1,17,47,2710,12,75.43,5.29,16020,0.057308756,22,2
76171879,1,5499,1,17,48,2825,12,76.03,5.35,16175,0.057308756,22,2
76171880,1,5499,1,17,49,6215,12,76.67,5.45,16346,0.057308756,22,2
76171881,1,5499,1,17,50,2826,12,77.17,5.43,16525,0.057308756,22,2
76171882,1,5499,1,17,51,3849,12,78.29,5.5,16792,0.057308756,22,2
76171883,1,5499,1,17,52,2855,12,79.07,5.48,17005,0.057308756,22,2
76171884,1,5499,1,17,53,2856,12,80.01,5.52,17393,0.057308756,22,2
76171885,1,5499,1,17,54,6214,12,80.8,5.6,17692,0.057308756,22,2
76171886,1,5499,1,17,55,1487,12,82.83,5.62,18201,0.057308756,22,2
83680662,1,5499,1,18,1,3324,11,1.26,1.07,0,0.057308756,22,0
83680663,1,5499,1,18,2,6268,11,1.67,1.11,350,0.057308756,22,0
83680664,1,5499,1,18,3,9907,11,4.94,1.52,1440,0.057308756,22,0
83680665,1,5499,1,18,4,9908,11,6.02,1.34,1684,0.057308756,22,0
83680666,1,5499,1,18,5,3097,11,6.54,1.38,1852,0.057308756,22,0
83680667,1,5499,1,18,6,2181,11,8.0,1.63,2184,0.057308756,22,0
83680668,1,5499,1,18,7,9981,11,8.4,1.68,2305,0.057308756,22,0
83680669,1,5499,1,18,8,1629,11,9.7,1.57,2482,0.057308756,22,0
83680670,1,5499,1,18,9,5895,11,11.32,2.43,2716,0.057308756,22,0
